"ARTIST_ID","FECHA","POPULARITY","NUM_FOLLOWERS"
"5lXfVoQxVgC5fpjkVqvNYn",03/05/20,59,44433
"5p7f24Rk5HkUZsaS3BLG5F",03/05/20,81,5552796
"3qnGvpP8Yth1AqSBMqON5x",03/05/20,78,977535
"69GGBxA162lTqCwzJG5jLp",03/05/20,88,15860346
"7wLyGTO9vUS7ndlq4BvBGe",03/05/20,61,14325
"0hEurMDQu99nJRq8pTxO14",03/05/20,84,4479541
"0ZED1XzwlLHW4ZaG4lOT6m",03/05/20,86,2752905
"5IH6FPUwQTxPSXurCrcIov",03/05/20,83,1486657
"0B3N0ZINFWvizfa8bKiz4v",03/05/20,75,544451
"5Pwc4xIPtQLFEnJriah9YJ",03/05/20,85,9719623
"45dkTj5sMRSjrmBSBeiHym",03/05/20,77,480687
"5JZ7CnR6gTvEMKX4g70Amv",03/05/20,89,2679426
"6eUKZXaKkcviH0Ku9w2n3V",03/05/20,94,62646541
"7gOdHgIoIKoe4i9Tta6qdD",03/05/20,85,3957635
"4T2k9bgIoC8bbqjqiEl9vZ",03/05/20,68,147237
"2Q9c6ETFOkDDTy53U7DIgr",03/05/20,64,15828
"4npEfmQ6YuiwW1GpUmaq3F",03/05/20,87,1476192
"4xnihxcoXWK3UqryOSnbw5",03/05/20,79,445930
"3XINWZaloea97SIRiyTJxX",03/05/20,66,226460
"4ofCBoyEiGSePFAG500xev",03/05/20,79,57134
"1Cs0zKBU1kc0i8ypK3B9ai",03/05/20,88,21013509
"1HY2Jd0NmPuamShAr6KMms",03/05/20,88,11358259
"4WFtYn5RyU8VGPpPyW9Pxw",03/05/20,65,38090
"3qm84nBOXUEQ2vnTfUTTFC",03/05/20,82,16358748
"711MCceyCBcFnzjGY4Q7Un",03/05/20,84,14842083
"2ye2Wgw4gimLv2eAKyk1NB",03/05/20,84,13701628
"6mdiAmATAx73kdxrNrnlao",03/05/20,77,5235534
"1dLWg6m8RRhizsdqJbhyj3",03/05/20,64,899033
"6ZLTlhejhndI4Rh53vYhrY",03/05/20,79,2816600
"7b85ve82Sh36a3UAx74wut",03/05/20,66,1305281
"4rTv3Ejc7hKMtmoBOK1B4T",03/05/20,82,866149
"4ETSs924pXMzjIeD6E9b4u",03/05/20,85,374265
"5Yo5iU2nf4H41waPl4ZnS1",03/05/20,73,445821
"6bmlMHgSheBauioMgKv2tn",03/05/20,87,267121
"3pjq2pDV9RR6VY55wBjVnp",03/05/20,76,647787
"3YQKmKGau1PzlVlkL1iodx",03/05/20,87,16698510
"2NjfBq1NflQcKSeiDooVjY",03/05/20,88,1085304
"6h1s4i4XKIYv4ErDelLDN0",03/05/20,84,632897
"7oWrEQO1d3klp0Qrfh7a5h",03/05/20,65,33714
"5pVRwX5ZQR7hfJ18w8ZYkl",03/05/20,84,1366453
"4hXT6A14n901v8DU5Of337",03/05/20,69,96807
"4phGZZrJZRo4ElhRtViYdl",03/05/20,79,5206548
"0X2BH1fck6amBIoJhDVmmJ",03/05/20,84,7800035
"0C0XlULifJtAgn6ZNCW2eu",03/05/20,81,5255273
"2yEkZBBjhzKzt6LF5XMaFi",03/05/20,64,314626
"3rIZMv9rysU7JkLzEaC5Jp",03/05/20,73,1954364
"6SsTlCsuCYleNza6xGwynu",03/05/20,65,83964
"2Sqr0DXoaYABbjBo9HaMkM",03/05/20,74,1393756
"1GxkXlMwML1oSg5eLPiAz3",03/05/20,78,3807220
"6wPhSqRtPu1UhRCDX5yaDJ",03/05/20,75,3395154
"3f5W9NEwkc1SAIPFuumcaf",03/05/20,58,77981
"5lKZWd6HiSCLfnDGrq9RAm",03/05/20,72,2234700
"3AQRLZ9PuTAozP28Skbq8V",03/05/20,79,5829067
"6Ff53KvcvAj5U7Z1vojB5o",03/05/20,72,1241086
"6MF9fzBmfXghAz953czmBC",03/05/20,73,1717381
"07YZf4WDAMNwqr4jfgOZ8y",03/05/20,82,7524024
"4gzpq5DPGxSnKTe4SA8HAU",03/05/20,89,25343633
"6jJ0s89eD6GaHleKKya26X",03/05/20,87,15148752
"7o95ZoZt5ZYn31e9z1Hc0a",03/05/20,69,991343
"1yxSLGMDHlW21z4YXirZDS",03/05/20,85,4197732
"6aZyMrc4doVtZyKNilOmwu",03/05/20,74,1807380
"4nNwfeVaNJlfz8RdCT5MJO",03/05/20,55,70449
"4mYFgEjpQT4IKOrjOUKyXu",03/05/20,62,80120
"3BmGtnKgCSGYIUhmivXKWX",03/05/20,79,6391101
"7xTcuBOIAAIGDOSvwYFPzk",03/05/20,64,178779
"2C9n4tQgNLhHPhSCmdsQnk",03/05/20,63,333666
"6biWAmrHyiMkX49LkycGqQ",03/05/20,68,697831
"293zczrfYafIItmnmM3coR",03/05/20,68,1101315
"771qBvjnXOH9Azr6lKy6FB",03/05/20,62,36729
"3WrFJ7ztbogyGnTHbHJFl2",03/05/20,90,15926390
"4hKkEHkaqCsyxNxXEsszVH",03/05/20,68,66121
"3OsRAKCvk37zwYcnzRf5XF",03/05/20,73,1151776
"5e4Dhzv426EvQe3aDb64jL",03/05/20,74,1892365
"1pgtr4nhBQjp9oCUBPyYWh",03/05/20,64,107610
"5MspMQqdVbdwP6ax3GXqum",03/05/20,68,784294
"3NRFinRTEqUCfaTTZmk8ek",03/05/20,68,665872
"14scxEoUN7Dcx1m4EQ7oHe",03/05/20,55,56301
"5DYAABs8rkY9VhwtENoQCz",03/05/20,69,992251
"2Hjj68yyUPiC0HKEOigcEp",03/05/20,68,671376
"6IFXsrXBpwbIqtOUOiAa3p",03/05/20,64,413685
"0SdiiPkr02EUdekHZJkt58",03/05/20,62,274737
"3KEb1kbIZN5jumsjFEWgSW",03/05/20,58,25828
"5rSXSAkZ67PYJSvpUpkOr7",03/05/20,80,3127705
"2oX42qP5ineK3hrhBECLmj",03/05/20,78,755341
"0lJlKQvuM2Sd9DPPyUXcHg",03/05/20,66,260990
"0uq5PttqEjj3IH1bzwcrXF",03/05/20,72,1712323
"6V6WCgi7waF55bJmylC4H5",03/05/20,68,460632
"0L6Gwm0JDrgIQJfjarWSUR",03/05/20,61,185380
"6yJCxee7QumYr820xdIsjo",03/05/20,77,2086130
"6deZN1bslXzeGvOLaLMOIF",03/05/20,79,4267263
"2iEvnFsWxR0Syqu2JNopAd",03/05/20,71,585801
"5aAlzehdUM14I4ppq24Xob",03/05/20,55,128885
"5Wg6XnPTp0xXxFCjywwR9I",03/05/20,66,538442
"48zixAu4wMDZwpVbOenDU7",03/05/20,64,115288
"0z0w28IvsF1gsKhVAMbh9p",03/05/20,58,103857
"4exGY59juoSimpcH1NiuaR",03/05/20,57,616222
"7BFnoFhJjLWcsqmN3Hizqg",03/05/20,63,290019
"59FeKdChfWED6sfb6QQbzj",03/05/20,41,1576
"3F4I37yqRPW4B95eRCHsyA",03/05/20,43,3908
"3Caot8EtHX6wLpNF2wRzS0",03/05/20,59,258091
"7dBCtHnpE9LRrRftcPRbJr",03/05/20,43,1551
"5jN2q5MCOQJaBAYIF7Os4J",03/05/20,46,5988
"33hAj1SghVYxDAxZxNDcyc",03/05/20,55,65542
"56GNqAFg9wJNTwcHsJhyS2",03/05/20,54,19935
"239Y6QdFqVFfdsw6moqSEN",03/05/20,56,37728
"1ThoqLcyIYvZn7iWbj8fsj",03/05/20,77,876486
"4VMYDCV2IEDYJArk749S6m",03/05/20,92,17766971
"0BqALs1lInR9TTOulUADH7",03/05/20,49,31414
"33XkS6h90eeK7e6OJHw0mq",03/05/20,49,52808
"6hrEc1XqVcGLK0Di6zVADR",03/05/20,46,18316
"1JdJprpKvNgqBLGSDrMsv9",03/05/20,35,1031
"4GAVUIrGNz35VbCFfHTsca",03/05/20,41,7933
"4y2MA188txnWeMIw9XwaJS",03/05/20,44,9306
"3b4kLCI0ZJW47TFsNRqgCb",03/05/20,55,195555
"56HZvtrzD82YKMGGJTlIG2",03/05/20,45,57029
"6SFvlarNwNCJVr7p5ZHPp3",03/05/20,28,935
"5UKoKVlU7EDN4UgDuVRAbX",03/05/20,50,121972
"0Xemods2DGcYQi3sqxtHBO",03/05/20,37,5191
"62CcVzIaV3dNGEmE12YAL9",03/05/20,32,4165
"62i8ukH7NagOk7lZE6B3xA",03/05/20,39,2685
"319yZVtYM9MBGqmSQnMyY6",03/05/20,69,747842
"0k17h0D3J5VfsdmQ1iZtE9",03/05/20,84,11937266
"0vn7UBvSQECKJm2817Yf1P",03/05/20,73,1220155
"74ASZWbe4lXaubB36ztrGX",03/05/20,78,4109018
"66CXWjxzNUsdJxJ2JdwvnR",03/05/20,92,44826429
"6S2OmqARrzebs0tKUEyXyp",03/05/20,87,16931916
"6JL8zeS1NmiOftqZTRgdTz",03/05/20,81,8885584
"4ScCswdRlyA23odg9thgIO",03/05/20,80,2096030
"0DxeaLnv6SyYk2DOqkLO8c",03/05/20,71,1110874
"6ySxYu68zTsO5ghsThpGtS",03/05/20,59,166834
"2vf4pRsEY6LpL5tKmqWb64",03/05/20,72,114951
"0RpddSzUHfncUWNJXKOsjy",03/05/20,69,846940
"0zOcE3mg9nS6l3yxt1Y0bK",03/05/20,74,2860892
"5xuNBZoM7z1Vv8IQ6uM0p6",03/05/20,68,1557179
"5qK5bOC6wLtuLhG5KvU17c",03/05/20,53,53322
"4gIdjgLlvgEOz7MexDZzpM",03/05/20,65,407770
"5ZKMPRDHc7qElVJFh3uRqB",03/05/20,50,76211
"7rftfGIYEeZ79sLb58ZBDi",03/05/20,62,155363
"3IZrrNonYELubLPJmqOci2",03/05/20,66,237770
"60df5JBRRPcnSpsIMxxwQm",03/05/20,73,1505264
"5aMmmNxw4vgpc5XC6hK0zp",03/05/20,65,478764
"6O74knDqdv3XaWtkII7Xjp",03/05/20,71,1738552
"1B8ySGDAiXTCvnJNH4HSCG",03/05/20,62,375340
"3rfgbfpPSfXY40lzRK7Syt",03/05/20,69,981604
"0iOVhN3tnSvgDbcg25JoJb",03/05/20,69,984532
"3rRmDmzPcAFwcUDvG5gBqO",03/05/20,59,296822
"37NqXwtb6nIEqRt4EJSoIO",03/05/20,63,697493
"2urZrEdsq72kx0UzfYN8Yv",03/05/20,67,674450
"19y5MFBH7gohEdGwKM7QsP",03/05/20,67,1311020
"4SK1IgkcWWc5HC1TOBq1VS",03/05/20,46,23563
"4QIJ2i8I6urte2scKgkVoY",03/05/20,50,46599
"4YLtscXsxbVgi031ovDDdh",03/05/20,78,2254932
"7tNLRmiAN8hpmFrbIHiHsy",03/05/20,54,95220
"5lkiCO9UQ8B23dZ1o0UV4m",03/05/20,68,664319
"3vidJsiALgVC5ZuweJgeDT",03/05/20,42,16344
"4Sld5LOPbAm1QSq9U32fFV",03/05/20,56,112301
"52BKc9OtCbQstAAPTIvLGH",03/05/20,50,46063
"30vw9jA2FfUcjQNtJPZBEG",03/05/20,30,1769
"7crPfGd2k81ekOoSqQKWWz",03/05/20,68,581234
"33bzrYoIWLx5uox3y0VtHn",03/05/20,57,127411
"2Plkkomsc4DKawkCioLKjc",03/05/20,49,62500
"738OS3zrCO782uDiUN9pet",03/05/20,57,407088
"60ht0hWRy1yjUDfNsLuHuP",03/05/20,60,140540
"20GkA5r78JwVBtZ4tNtriJ",03/05/20,38,13697
"0zlJDQgqnr9AocrH9gs1Es",03/05/20,56,110852
"64tzIMKX4Npx37YLcNZZNC",03/05/20,35,7106
"2jDw8yQFISqLWdK63ITATu",03/05/20,24,4551
"5T4UKHhr4HGIC0VzdZQtAE",03/05/20,62,386028
"4Q5MS10mWfrDyiXVeAAzVd",03/05/20,53,4512
"24To1vtxXzfI8ok2WUeRMs",03/05/20,41,2869
"0AkpPlFLnr0VQwZQeMGht0",03/05/20,63,74534
"4tZwfgrHOc3mvqYlEYSvVi",03/05/20,83,6108451
"2w7IutHv5g4e8LumrwtjWR",03/05/20,57,10516
"1OAjDaKgg00KCUYqDe68un",03/05/20,75,408968
"7wU1naftD3lNq7rNsiDvOR",03/05/20,60,302264
"5Igpc9iLZ3YGtKeYfSrrOE",03/05/20,68,152655
"70ZMFdCGEInTJ0z9KtXQ2u",03/05/20,26,631
"0aNCjE72yyrhKQB1qfPBpi",03/05/20,45,57524
"4ME85YvMUi1hdqhbind7gy",03/05/20,60,41961
"0CmQzDbG5zqRdXh0rcHYx5",03/05/20,18,50
"25Kw8f1zcn9VtUk5Nl3qrp",03/05/20,55,67495
"5J5a0hqBGCelowVl8EkK7z",03/05/20,39,9017
"5rFOQi6066JvXPMQWxB5BJ",03/05/20,31,463
"5sm0jQ1mq0dusiLtDJ2b4R",03/05/20,68,378331
"2a0fbijQhcaj1hOFp5b3id",03/05/20,49,27343
"2w9zwq3AktTeYYMuhMjju8",03/05/20,68,868616
"3OqTvcWgb0xaainosGVvuZ",03/05/20,61,32221
"17wyRaHZkSFc2YwzdMWcS7",03/05/20,33,242
"7jZM5w05mGhw6wTB1okhD9",03/05/20,61,214529
"0IF4B0ZFCLAbcshTusfEl1",03/05/20,42,4528
"3IaqL9bsZtYJkqNLiovVho",03/05/20,48,47905
"68524z8sd176IRenNb1Fjy",03/05/20,48,40048
"2u6q1sXo1CNVNLFCWqWDGo",03/05/20,35,617
"3uitNL8cJAFwhKlDO762Gx",03/05/20,46,8306
"3FfbgiZhcCkoiI7IzOwXlI",03/05/20,49,13752
"6xX1Zl1ebx9oUiIr8iK5HU",03/05/20,37,2698
"07UNjwKXGW68cGvs4ifQlk",03/05/20,44,5329
"68MHAPLIwh1JcUqfhb2MWn",03/05/20,32,1800
"1KiDbdT8AHOwmlA0LwhpQc",03/05/20,39,3474
"6M7eKplcEZB8f87r2FMo3l",03/05/20,32,1721
"2lDf4hYD0RvgNtYgblvb4i",03/05/20,37,4604
"2txHhyCwHjUEpJjWrEyqyX",03/05/20,72,1457315
"5Q2wZO9HtA0UQPMCxQcHiu",03/05/20,32,261
"5tIkXJTex4JY7cv9mmgAZx",03/05/20,68,335651
"5Ul7YrRYtvl8da6i7Ziakt",03/05/20,33,7095
"2EfG2EoT8GFJrMiilbTVl2",03/05/20,58,38273
"2C8mKwk3z5DtqLcSwUdYJ9",03/05/20,58,56738
"4UAnAM35NDxEWd5WXKv7jM",03/05/20,56,24080
"1kDGbuxWknIKx4FlgWxiSp",03/05/20,69,542866
"0RDC2Krd2nmqseGx5C8PQz",03/05/20,57,60458
"2KEqzdPS7M5YwGmiuPTdr5",03/05/20,70,167972
"1kTrYYWMLQsBKlbINUg1Su",03/05/20,55,3500
"6Rx1JKzBrSzoKQtmbVmBnM",03/05/20,71,173673
"6oPQiSj92N4mk5jXLtX1bl",03/05/20,55,28103
"5FxD8fkQZ6KcsSYupDVoSO",03/05/20,69,245220
"3IG3Ub4ra8AuSxCFDVkVco",03/05/20,51,5147
"45FqwUG4hTT6d39r2HUsUe",03/05/20,59,47274
"0ywlMjAP1Sn2yrXn9oEHQB",03/05/20,10,95
"01lbqGTSuT9Jr3gMwiF3Xw",03/05/20,51,32415
"4qEwU3zQyCd1JkSJisFUuY",03/05/20,26,2802
"4KcXOZaofRdvBDl0b8LOYM",03/05/20,39,1923
"0FkC6ADT1KhZkQe1o3Ykeu",03/05/20,26,2361
"4rNhP2V4a54UCel3QaVgGp",03/05/20,27,148
"5e7T6HgLUX7hDhKSF7DFE7",03/05/20,41,1860
"1S0uvW1rgvtkNGma9su3fJ",03/05/20,58,295244
"5oZ0cR8xbAQyt85ZzwWs3H",03/05/20,21,259
"2mBJXhOnDZnZFxvoaGsZlJ",03/05/20,21,206
"6ay9YyFyAgf6eORHdLKKDf",03/05/20,32,1005
"1mORehSVEd7lcaT2d7Sl2K",03/05/20,61,432390
"0Mt9IxntWHsf793bLZhQ9P",03/05/20,46,24063
"0raZp61hFiFlRDWtEqX1HK",03/05/20,28,2043
"2aenOcvulZ1Zltq7bAdbi4",03/05/20,44,15801
"4rGWpZenGw3V8eIx1GRHbz",03/05/20,12,207
"6NdzNrBP8Jbhzp6h7yojht",03/05/20,55,41935
"7A0awCXkE1FtSU8B0qwOJQ",03/05/20,67,583329
"03Xxe7sWXZW0NlayYQQHIn",03/05/20,37,1681
"4H7QVpyCHkaUeEOpCPzZQk",03/05/20,29,3592
"1whjlG0NSaQytgDIWz10GS",03/05/20,47,35182
"3bLSAQPeix7Xm2e5Gtn48R",03/05/20,61,151393
"1n5YEhuNLUQG4fyhft986d",03/05/20,32,8906
"62aOuuT7lqJXkmMJcH8w1C",03/05/20,29,2823
"6mPZJXtFVaakznkRxdgWtC",02/05/20,63,49253
"5X4LWwbUFNzPkEas04uU82",02/05/20,67,828264
"40ELTAg7Kg6vbWnlyx2n9R",02/05/20,60,171083
"7uGeDBa1LJ7T1X4fpl8mwk",02/05/20,45,11319
"4qWnlmXWuGv2TtuxtIWlJX",02/05/20,69,241380
"6jPriOYMyUL9kNonBI1CNd",02/05/20,68,20379
"49tQo2QULno7gxHutgccqF",02/05/20,79,2403063
"5LCDv4TvYRQD5ehflOBEh4",02/05/20,53,173200
"40FzPNKgu0k9VMvvidiKCl",02/05/20,54,139997
"0fs9otT9TtwXUOcFXZomZY",02/05/20,32,11262
"7MlmAincLcFGKs2gyofE1a",02/05/20,22,138
"3uLhFaQjhEbDnMguww8De7",02/05/20,17,733
"0YbodxZ8dsnWW002EWS51w",02/05/20,28,4395
"4Ehizytd7yGJKj5ywFyj3E",02/05/20,33,550
"60ZIrIA1iT9NStXmdAuhjR",02/05/20,36,5871
"4YuviELTmYBvDR66ThrMy9",02/05/20,35,20504
"2ZuNcbGsaXWwd4BEejFXJD",02/05/20,16,32
"05OSns1wAHosXTq60av0WM",02/05/20,30,20845
"0DTHMLPSmN9DLQdi0Di5ND",02/05/20,31,13099
"64tzIMKX4Npx37YLcNZZNC",02/05/20,35,7092
"2eSj64hhMVJPYbjpli6k4p",02/05/20,20,758
"2jDw8yQFISqLWdK63ITATu",02/05/20,24,4544
"4ACplpEqD6JIVgKrafauzs",02/05/20,64,408548
"0x3PXj1WnuW7YsBxQK57xM",02/05/20,70,27836
"2TAqN8fwfaKauvviN4pOsv",02/05/20,60,26979
"4tuJ0bMpJh08umKkEXKUI5",02/05/20,65,30059
"4wknbsqzOCI7g8xihM7QP7",02/05/20,39,870
"12hXa5arH0RHd2Ec7zjSNy",02/05/20,47,29033
"2YVF0Ou5zIc4mpgtLIlGN0",02/05/20,61,100958
"60FV7KyxIH9FH1uq7u8inP",02/05/20,57,37921
"5T4UKHhr4HGIC0VzdZQtAE",02/05/20,62,385680
"2CKaDZ1Yo8YnWega9IeUzB",02/05/20,56,148848
"4Q5MS10mWfrDyiXVeAAzVd",02/05/20,53,4505
"24To1vtxXzfI8ok2WUeRMs",02/05/20,41,2868
"1gGy6vCfc2Q2rAe1uhCCIs",02/05/20,29,2301
"0AkpPlFLnr0VQwZQeMGht0",02/05/20,63,74439
"5dvsqxFSksFVu3B08g1lNd",02/05/20,14,99
"4tZwfgrHOc3mvqYlEYSvVi",02/05/20,83,6105844
"6UAyCjS0OPMd1Ham8bvs9g",02/05/20,52,21403
"2w7IutHv5g4e8LumrwtjWR",02/05/20,57,10476
"1OAjDaKgg00KCUYqDe68un",02/05/20,75,408618
"6VX2R9L0O0d6qPvqGuIH7b",02/05/20,56,98246
"7wU1naftD3lNq7rNsiDvOR",02/05/20,60,302117
"7c6YXSeV5AremzaZGh7SWB",02/05/20,34,1012
"5Igpc9iLZ3YGtKeYfSrrOE",02/05/20,68,152542
"4Y7tXHSEejGu1vQ9bwDdXW",02/05/20,68,740936
"70ZMFdCGEInTJ0z9KtXQ2u",02/05/20,26,631
"0aNCjE72yyrhKQB1qfPBpi",02/05/20,45,57508
"7dc6hUwyuIhrZdh80eaCEE",02/05/20,67,284281
"4ME85YvMUi1hdqhbind7gy",02/05/20,60,41937
"0wva62e0Viq9HsLZwVOYxb",02/05/20,33,145
"0CmQzDbG5zqRdXh0rcHYx5",02/05/20,18,50
"25Kw8f1zcn9VtUk5Nl3qrp",02/05/20,55,67434
"6Vh6UDWfu9PUSXSzAaB3CW",02/05/20,65,243833
"5J5a0hqBGCelowVl8EkK7z",02/05/20,39,9012
"5srTFnhX20nSJCaQJMjjNn",02/05/20,32,62
"5rFOQi6066JvXPMQWxB5BJ",02/05/20,31,462
"5sm0jQ1mq0dusiLtDJ2b4R",02/05/20,68,378060
"2orIEMw3OyKWIaZ6CGueGg",02/05/20,46,7416
"2a0fbijQhcaj1hOFp5b3id",02/05/20,49,27325
"6otgz5gkB40UnWFwTy0VDh",02/05/20,54,10044
"2w9zwq3AktTeYYMuhMjju8",02/05/20,68,868280
"3OqTvcWgb0xaainosGVvuZ",02/05/20,61,32186
"2gsLJqpNYgfkAQJU9LJMuX",02/05/20,39,7365
"17wyRaHZkSFc2YwzdMWcS7",02/05/20,33,242
"5MO2kbaGGA2a8kL4c9qqHq",02/05/20,55,133694
"7jZM5w05mGhw6wTB1okhD9",02/05/20,61,214440
"0IF4B0ZFCLAbcshTusfEl1",02/05/20,42,4523
"6zVFRTB0Y1whWyH7ZNmywf",02/05/20,71,1051117
"0JpiOyzO3e8FYCsDe8EaUN",02/05/20,44,8271
"4RwbDag6jWIYJnEGH6Wte9",02/05/20,59,86311
"3GDAPdQP9OYzIlhd7HkbJj",02/05/20,37,6729
"2ah0mxguVUG73HhXLiOP8O",02/05/20,19,252
"3IaqL9bsZtYJkqNLiovVho",02/05/20,48,47876
"317bKonzjbtsJUh5RrgWWh",02/05/20,30,1931
"68524z8sd176IRenNb1Fjy",02/05/20,48,40035
"2g84j7g5nypsaX8wm1BgMk",02/05/20,37,1375
"2u6q1sXo1CNVNLFCWqWDGo",02/05/20,35,617
"5aPyEsPhCyp84LyZ4e3lzH",02/05/20,36,3773
"3uitNL8cJAFwhKlDO762Gx",02/05/20,46,8303
"6ldgbkFgkKxOTa5caCyUDl",02/05/20,25,1057
"3FfbgiZhcCkoiI7IzOwXlI",02/05/20,49,13745
"6xX1Zl1ebx9oUiIr8iK5HU",02/05/20,37,2697
"0LWZC1UccfSpUQvkRPXf7T",02/05/20,30,854
"07UNjwKXGW68cGvs4ifQlk",02/05/20,44,5325
"0Lzcyqk8mIPURNWygVExKm",02/05/20,19,770
"68MHAPLIwh1JcUqfhb2MWn",02/05/20,32,1799
"3fTedgf4fh8D3s41dP0HWt",02/05/20,51,38158
"1KiDbdT8AHOwmlA0LwhpQc",02/05/20,39,3472
"6M7eKplcEZB8f87r2FMo3l",02/05/20,32,1722
"2LgklPXmvWVOQfzPVkuChg",02/05/20,54,46555
"2lDf4hYD0RvgNtYgblvb4i",02/05/20,37,4597
"2wHuSfI5SnRFuRsaCKJRL3",02/05/20,27,1641
"2txHhyCwHjUEpJjWrEyqyX",02/05/20,72,1456561
"4bUqnkrDrb4f7rqmDR9yDu",02/05/20,57,146236
"5Q2wZO9HtA0UQPMCxQcHiu",02/05/20,32,261
"4XzsOuqFltgBcdHF3RZQbh",02/05/20,41,3894
"5tIkXJTex4JY7cv9mmgAZx",02/05/20,68,335380
"5Ul7YrRYtvl8da6i7Ziakt",02/05/20,33,7094
"6gkWznnJkdkwRPVcmnrays",02/05/20,65,348919
"2EfG2EoT8GFJrMiilbTVl2",02/05/20,58,38244
"47Z8LEl3LnQkcpva0xSthT",02/05/20,58,114112
"2C8mKwk3z5DtqLcSwUdYJ9",02/05/20,58,56679
"6TLwD7HPWuiOzvXEa3oCNe",02/05/20,76,669894
"2iuqXpyyC67z6S2pq2m0gV",02/05/20,48,36119
"3D1IyJznpDnWnnFrzjuWnh",02/05/20,45,28858
"3Lw97gGh8bp1MftsYmwJHG",02/05/20,54,70722
"6hAUCkzZpoYGObd8qFW5TT",02/05/20,50,57340
"6VxCmtR7S3yz4vnzsJqhSV",02/05/20,67,214430
"6q94KewnCnut4Ta36dCoaB",02/05/20,53,38570
"1mXAhKnZEdF6rotyyd4GBi",02/05/20,75,6918468
"7xBGi7Eign0fX7jGQj5KlJ",02/05/20,62,5367
"2hl0xAkS2AIRAu23TVMBG1",02/05/20,70,845072
"2AM4ilv6UzW0uMRuqKtDgN",02/05/20,73,2411565
"09Z3wZ88af1pfyJxziESQF",02/05/20,58,20189
"01y8iBZYk8aeNfPsuTVrAt",02/05/20,62,30339
"78SfXT84Lde7FNt3MVBz1n",02/05/20,42,976
"77IW5ZK1smDQYYKDCQugXh",02/05/20,64,92929
"4GoD5FJCgC0lbzde7ly44M",02/05/20,57,75074
"5v4XGACPGcMZs2ANXBzVmC",02/05/20,48,9984
"0nnYdIpahs41QiZ9MWp5Wx",02/05/20,56,8507
"2AmfMGi3WZMxqFDHissIAe",02/05/20,58,115299
"2datC2OML2YxykP6vnDRmg",02/05/20,54,31248
"73A3bLnfnz5BoQjb4gNCga",02/05/20,63,168929
"4UAnAM35NDxEWd5WXKv7jM",02/05/20,56,24022
"5YA1c6yVkPnflTLMfOgjzc",02/05/20,56,28269
"1kDGbuxWknIKx4FlgWxiSp",02/05/20,69,542498
"6hl5k4gLl1p3sjhHcb57t2",02/05/20,64,195567
"0RDC2Krd2nmqseGx5C8PQz",02/05/20,57,60416
"6Gi8ZaXGx8MK79HwzXpuVZ",02/05/20,58,48207
"2KEqzdPS7M5YwGmiuPTdr5",02/05/20,70,166719
"6Tyzp9KzpiZ04DABQoedps",02/05/20,69,498880
"1kTrYYWMLQsBKlbINUg1Su",02/05/20,55,3477
"6Rx1JKzBrSzoKQtmbVmBnM",02/05/20,71,173103
"4frXpPxQQZwbCu3eTGnZEw",02/05/20,73,481300
"6oPQiSj92N4mk5jXLtX1bl",02/05/20,55,28075
"5XMyhVhi5ZN2pi0Qwi1zXS",02/05/20,60,108051
"5FxD8fkQZ6KcsSYupDVoSO",02/05/20,69,244814
"7cpCnhhBIU1gA7EhTFApN1",02/05/20,72,237970
"3IG3Ub4ra8AuSxCFDVkVco",02/05/20,51,5122
"45FqwUG4hTT6d39r2HUsUe",02/05/20,59,47129
"36YE6h8aN09ZKG4EhneDSf",02/05/20,51,19186
"4F7Q5NV6h5TSwCainz8S5A",02/05/20,64,584838
"2hGh5VOeeqimQFxqXvfCUf",02/05/20,67,1093897
"4PDpGtF16XpqvXxsrFwQnN",02/05/20,59,407389
"0kbYTNQb4Pb1rPbbaF0pT4",02/05/20,68,1767732
"51s0AOLvBvXk75SsVUqIKZ",02/05/20,50,2578
"5cbutZUQE7SUCA6MsEMbBv",02/05/20,48,50216
"2EsmKkHsXK0WMNGOtIhbxr",02/05/20,54,76643
"78sJswwVn4P8aEhkF4K6fQ",02/05/20,59,374163
"1Zp054Jc86WVKCxKEqZGOA",02/05/20,60,324718
"7Il2FrLyoQt0JlyhJRDL1c",02/05/20,58,39170
"7Ksq8BTaGcbM7OgVQi3y8f",02/05/20,50,157217
"0CBKUzrf6yGdTgxAQbUUHS",02/05/20,63,313736
"6zkbUEItDv8gNXeO5WkkNX",02/05/20,49,22568
"0gxyHStUsqpMadRV0Di1Qt",02/05/20,68,534501
"7u6YsRweVTIxIOqHN9QM27",02/05/20,47,1087
"23HG5wQ67P2pMksEMTbkur",02/05/20,45,24276
"3bw0A7x5AgdJsK20ai5iS6",02/05/20,52,72924
"508wtStPsMdIxMButKYnOS",02/05/20,53,3590
"7gAaBJGZEADdDTINQ8hhe1",02/05/20,29,30
"1K8kkeM8j0BL8sQ4aR7Vh6",02/05/20,33,22626
"1Fmb52lZ6Jv7FMWXXTPO3K",02/05/20,66,388602
"5gxynDEKwNDgxGJmJjZyte",02/05/20,66,520564
"5NGO30tJxFlKixkPSgXcFE",02/05/20,78,3431227
"3AVfmawzu83sp94QW7CEGm",02/05/20,74,562501
"3Y7RZ31TRPVadSFVy1o8os",02/05/20,83,2404406
"3nViOFa3kZW8OMSNOzwr98",02/05/20,68,1381737
"45eNHdiiabvmbp4erw26rg",02/05/20,81,837355
